Type,image_file,mask_file,cell_mean_intensity,cell_extent,cell_eccentricity,cell_solidity,cell_moments_hu-0,cell_moments_hu-1,cell_moments_hu-2,cell_moments_hu-3,cell_moments_hu-4,cell_moments_hu-5,cell_moments_hu-6,cell_area_um2,cell_convex_area_um2,cell_perimeter_um,cell_axis_major_length_um,cell_axis_minor_length_um,cell_feret_diameter_max_um,label_1_area_um2,label_1_intensity_mean,label_1_intensity_std,label_2_area_um2,label_2_intensity_mean,label_2_intensity_std,label_3_area_um2,label_3_intensity_mean,label_3_intensity_std,label_4_area_um2,label_4_intensity_mean,label_4_intensity_std
PaclitaxelR,20240227.155854.721.MDAMB231Pack-001Stitching_HT2D_0.png_mip1.tiff,20240227.155854.721.MDAMB231Pa_unet_mask_combined_masks_mask1.tiff,1.3520891557886154,0.501674266,0.6221594078088654,0.7025428773600799,0.2051697275291463,0.002424426,0.001393107,8.474441856097009e-05,-1.66e-08,2.7058177851833674e-06,2.3949076624094927e-08,2258.03695,3214.0913,316.3823177799793,67.79162656076282,53.073426314512496,77.08909034357585,1834.087575,1.3498410130743077,0.007660774,255.127725,1.357258113127454,0.003787019,24.773625,1.3672851001821495,0.004109284,144.210475,1.3689533074660492,0.0111943779660802
PaclitaxelR,20240227.155854.721.MDAMB231Pack-001Stitching_HT2D_0.png_mip10.tiff,20240227.155854.721.MDAMB231Pa_unet_mask_combined_masks_mask10.tiff,1.3499416737534498,0.2878690228170886,0.9774360938083284,0.6242849094218601,0.5665532936198856,0.2684846423569444,0.1125026595620998,0.084633328,0.008258314,0.043758106,-2.59e-05,1040.02295,1665.9428,265.3161027818563,94.99985506891262,20.06694747812707,94.12664049035214,872.30235,1.3493528565812072,0.005441173,139.86945,1.351398606271777,0.002499771,10.171175,1.358977905944987,0.002311512,17.679975,1.3622684532924962,0.011783433972684
PaclitaxelR,20240227.155854.721.MDAMB231Pack-001Stitching_HT2D_0.png_mip11.tiff,20240227.155854.721.MDAMB231Pa_unet_mask_combined_masks_mask11.tiff,1.351803892794376,0.3507041819470554,0.9732657336355456,0.663025271,0.5034258764624735,0.2051838418520011,0.0259602043252441,0.006679245,7.045962930194245e-05,0.001505695,5.264002254029404e-05,821.636,1239.22275,230.09299528279476,79.28738185799853,18.21088281862968,85.97295301430562,660.440475,1.3508382596099977,0.007083016,128.0106,1.3539952622673437,0.003446632,8.402275,1.3616858216970995,0.00291431,24.78265,1.3628678441369264,0.008862198
PaclitaxelR,20240227.155854.721.MDAMB231Pack-001Stitching_HT2D_0.png_mip8.tiff,20240227.155854.721.MDAMB231Pa_unet_mask_combined_masks_mask8.tiff,1.3507911574385638,0.3527222170052482,0.9483790058591892,0.6405026596626515,0.438159996,0.1282189166617516,0.046967449,0.0181900859440676,0.000528845,0.006316501,-5.48e-05,1220.369525,1905.330925,258.63909701334734,88.16815697181453,27.96157725,88.14838016095361,1040.663725,1.349531583831271,0.0084582,131.2596,1.355079497,0.004113788,9.034025,1.361600799200799,0.002622472,39.412175,1.3672899244332497,0.0110594262206287
PaclitaxelR,20240227.161551.545.MDAMB231Pack-002Stitching_HT2D_0_3.tif_submask_255.tiff,20240227.161551.545.MDAMB231Pack-002Stitching_HT2D_0_3.tif_submask_255.tiff,1.3466110743122008,0.4179673463010702,0.899383196,0.701246684,0.3001471496353556,0.041547402,0.018866774,0.005117023,4.607585918919509e-05,0.00079692,-2.01e-05,1207.184,1721.48265,232.7092102809178,69.76505277867034,30.498570421510877,77.80105607,980.503075,1.345722723047044,0.005261262,206.663475,1.3496508057120398,0.003043671,14.67465,1.3575488314883146,0.003105425,5.3428,1.3620190878378378,0.007064569
PaclitaxelR,20240227.162013.489.MDAMB231Pack-003Stitching_HT2D_0.png_mip10.tiff,20240227.162013.489.MDAMB231Pa_unet_mask_combined_masks_mask10.tiff,1.3498466991542633,0.2136439079592606,0.9782404121530442,0.52008742,0.653230358,0.3591769419767405,0.0197043246880865,0.028303201265033,0.000668241,0.0166600582368731,1.442624187141542e-05,511.148925,982.813475,227.5005097040669,71.56739827,14.848414980219848,62.30913777288208,503.90185,1.3494807787369705,0.006592051,139.716025,1.3553557392933273,0.003711841,16.921875,1.3618032533333333,0.002700987,12.355225,1.367045288531775,0.0105521977157998
PaclitaxelR,20240227.162013.489.MDAMB231Pack-003Stitching_HT2D_0.png_mip20.tiff,20240227.162013.489.MDAMB231Pa_unet_mask_combined_masks_mask20.tiff,1.348504765390748,0.4184643145647772,0.7265324455154397,0.6370701633898197,0.2655685584480174,0.00906711,0.0138121352858244,0.000199199,-1.6e-07,-1.88e-05,-2.89e-07,1799.92795,2825.321375,323.30101835683024,72.07750732033449,49.52677330854347,78.85400592233727,1593.97745,1.347842321280957,0.005606226,151.033375,1.3513005138930387,0.002958083,19.6745,1.3577043577981651,0.001946654,35.242625,1.361349218950064,0.0102707421073676
PaclitaxelR,20240227.162013.489.MDAMB231Pack-003Stitching_HT2D_0.png_mip23.tiff,20240227.162013.489.MDAMB231Pa_unet_mask_combined_masks_mask23.tiff,1.3495067787233654,0.463802636811878,0.8424749218077974,0.7178209302941254,0.2535571365564206,0.0194554504413014,0.006589173,0.000230892,-2.84e-07,-3.05e-05,2.0360944171254228e-08,978.824425,1363.6053,201.91734557122012,55.477352943466805,29.887622934883503,58.929488585936326,776.899075,1.348466011872263,0.005977044,172.86485,1.352454771849222,0.002923556,18.762975,1.3591560846560846,0.002444932,10.5412,1.360832705479452,0.0106933458798001
PaclitaxelR,20240227.162013.489.MDAMB231Pack-003Stitching_HT2D_0.png_mip7.tiff,20240227.162013.489.MDAMB231Pa_unet_mask_combined_masks_mask7.tiff,1.349397853287303,0.46169561675803,0.907123444,0.7908618492009021,0.2600257098934352,0.033040869,0.003451941,0.000319892,-2.64e-07,-5.09e-05,-2.08e-07,946.34345,1196.597675,190.9203964364965,57.83368374372927,24.340153303920413,59.67633534324976,717.9116750000001,1.3478449243843262,0.005528593,191.67295,1.3530973632168757,0.003148511,27.733825,1.360563586072242,0.00305488,10.459975,1.3597893011216566,0.009913415
PaclitaxelR,20240227.162118.138.MDAMB231Pack-004Stitching_HT2D_0.png_mip11.tiff,20240227.162118.138.MDAMB231Pa_unet_mask_combined_masks_mask11.tiff,1.350523379838868,0.4391687809592847,0.8908461990758096,0.661372911,0.2651284589811463,0.0304190724808014,0.001963871,0.000831242,9.575745358011627e-07,0.000118275,4.59363634996194e-07,918.5645,1388.8753,193.19248663003137,56.83273814811072,25.81939814063981,60.29806485,739.52655,1.3490232298455005,0.006170333,144.390975,1.3548029876867302,0.003407685,14.268525,1.3640777356103733,0.003312312,20.37845,1.365149778565102,0.0113260934081763
PaclitaxelR,20240227.162118.138.MDAMB231Pack-004Stitching_HT2D_0.png_mip12.tiff,20240227.162118.138.MDAMB231Pa_unet_mask_combined_masks_mask12.tiff,1.350249895358596,0.6290497193263833,0.7447731107512379,0.8690646552122091,0.1818303767911497,0.004869731,4.99093383994496e-05,2.3720904472577977e-06,1.4138373795331558e-12,-2.5e-09,2.577123307830051e-11,849.532275,977.524825,152.04118720688228,41.35254049891707,27.595285337124277,44.33579874097229,661.902525,1.3478739913554492,0.007230135,137.8298,1.354703247773703,0.003886982,6.9312000000000005,1.3602415364583331,0.002336387,45.837975,1.3710054341405788,0.0134080263391971
PaclitaxelR,20240227.162118.138.MDAMB231Pack-004Stitching_HT2D_0.png_mip13.tiff,20240227.162118.138.MDAMB231Pa_unet_mask_combined_masks_mask13.tiff,1.3509856847922022,0.5004186318037269,0.8268918260029373,0.807275048,0.2147321225158927,0.0124426281255777,0.002766482,0.000420931,4.466986095668084e-07,4.30936194387552e-05,-8.24e-08,1175.912375,1456.644025,199.0999444175184,55.40217353008992,31.1560223867726,55.394043001030354,1034.292075,1.35040421,0.005842916,109.6357,1.3529059104379324,0.002825559,20.45065,1.3637368049426302,0.004155637,12.1296,1.3623292410714287,0.009420876
PaclitaxelR,20240227.162118.138.MDAMB231Pack-004Stitching_HT2D_0.png_mip15.tiff,20240227.162118.138.MDAMB231Pa_unet_mask_combined_masks_mask15.tiff,1.353876971,0.3191680682064177,0.9623356521628026,0.592415157,0.4050997777345041,0.1220378265915009,0.0108295646757336,0.002109162,3.731389436196066e-06,9.636294125200853e-06,-9.36e-06,172.982175,291.99485,102.58322076663195,32.31154380439545,8.784348996,35.69194377,278.8725,1.3528174822006471,0.008086644,142.874775,1.356250988566736,0.003333867,11.542975,1.362063096168882,0.002597918,7.3283,1.371667857142857,0.0180045489281923
PaclitaxelR,20240227.162118.138.MDAMB231Pack-004Stitching_HT2D_0.png_mip17.tiff,20240227.162118.138.MDAMB231Pa_unet_mask_combined_masks_mask17.tiff,1.3559549169643312,0.6629741863075196,0.8703060597767003,0.8654457548897516,0.2229946826149622,0.0184772425623626,0.001919728,0.000323825,1.540260049242198e-07,1.953030358118943e-05,2.036286375932776e-07,533.115775,616.001375,118.7658196129302,39.12533244137678,19.26966761628814,38.84791500196632,356.622875,1.354376826521574,0.006420833,152.639825,1.3582641281854193,0.002941942,15.098825,1.3641799163179915,0.002884247,8.997925,1.3654389167502508,0.009215366
PaclitaxelR,20240227.162118.138.MDAMB231Pack-004Stitching_HT2D_0.png_mip2.tiff,20240227.162118.138.MDAMB231Pa_unet_mask_combined_masks_mask2.tiff,1.3492365654983354,0.477037826,0.7989584304529845,0.706592046,0.2401458409757138,0.0126737767544468,0.006816114,0.000121146,-8.5e-08,-1.06e-05,-6.99e-08,921.8135,1304.590825,194.5033906679876,51.00160611626036,30.67166484633811,51.99902907747413,725.655125,1.3476500167900003,0.005549608,154.210175,1.3528282261368294,0.003146349,16.94895,1.3621962193823216,0.003344759,25.27,1.3642859285714286,0.0133090139377377
PaclitaxelR,20240227.162118.138.MDAMB231Pack-004Stitching_HT2D_0.png_mip4.tiff,20240227.162118.138.MDAMB231Pa_unet_mask_combined_masks_mask4.tiff,1.3519446519900926,0.2170455092124885,0.8774570129103818,0.4240392861758244,0.4178567772150959,0.068406791,0.087643654,0.0234514933883942,0.001000097,0.005305135,0.000360839,1628.732725,3840.994875,398.8406796054226,94.08791774748758,45.12976681253951,99.93711022438062,1316.29625,1.3511275721631812,0.006817927,262.762875,1.353657403400309,0.003578637,19.80085,1.3633336827711942,0.004002317,30.4684,1.3653310722748817,0.00835568
PaclitaxelR,20240227.162118.138.MDAMB231Pack-004Stitching_HT2D_0.png_mip5.tiff,20240227.162118.138.MDAMB231Pa_unet_mask_combined_masks_mask5.tiff,1.3547143126991354,0.4080798699791038,0.9849398559065118,0.8382616658399786,0.5030413889708965,0.224523429537751,0.002457637,0.001544922,3.001709122495076e-06,0.000702007,2.2809658948054106e-07,793.117,946.1449,197.8272323036497,78.72892581102144,13.61201959246205,74.28690210932207,565.70505,1.352183303021601,0.008466284,171.70965,1.3578036161042784,0.004012891,14.1512,1.3657360331632655,0.00371618,41.96625,1.3725024731182796,0.011972757980876
PaclitaxelR,20240227.162118.138.MDAMB231Pack-004Stitching_HT2D_0.png_mip6.tiff,20240227.162118.138.MDAMB231Pa_unet_mask_combined_masks_mask6.tiff,1.3563418382520642,0.480287256603046,0.981561694,0.9178487096612128,0.4518836628229943,0.1764226611136994,0.000809675,0.000364913,1.9425753744019967e-07,0.000131672,-4.01e-08,989.275375,1077.81965,205.0146334573515,83.06911459,15.878295918666756,80.77352304437389,714.6356,1.353676132804607,0.008748252,222.240625,1.3618635005076145,0.005455219,17.6529,1.369559662576687,0.002581358,35.260675,1.3689788840542614,0.009048642
PaclitaxelR,20240227.162118.138.MDAMB231Pack-004Stitching_HT2D_0.png_mip7.tiff,20240227.162118.138.MDAMB231Pa_unet_mask_combined_masks_mask7.tiff,1.3509344509061576,0.6030267844534057,0.9684373144495164,0.7779655870445344,0.3848270844780495,0.1154682672651716,0.004801296,0.002669294,9.455972118566494e-06,0.000852224,1.378691808652716e-06,693.688575,891.67,171.78372941939529,63.41418418604933,15.806444055053449,60.67830790323672,537.11385,1.3486189904896326,0.00692579,106.2423,1.3546191216445802,0.004087603,13.44725,1.3625876510067114,0.002451828,37.480825,1.369663785215507,0.0126097076689878
PaclitaxelR,20240227.162118.138.MDAMB231Pack-004Stitching_HT2D_0.png_mip8.tiff,20240227.162118.138.MDAMB231Pa_unet_mask_combined_masks_mask8.tiff,1.353788413445378,0.4083957938665129,0.9893715969651836,0.6157699193807114,0.9216711452925884,0.7805772505441037,0.0106865781167825,0.007691116,6.971906959864826e-05,0.006381751,1.0771348111965586e-06,536.9875,872.058675,248.39423807215857,88.06160843568412,12.804970357056977,81.48458519867422,495.860575,1.3527092514060026,0.006500742,176.718525,1.357188815688678,0.004012697,25.459525,1.3645231123714994,0.002699597,47.570775,1.3664117245304497,0.0119449921432783
PaclitaxelR,20240227.162118.138.MDAMB231Pack-004Stitching_HT2D_0.png_mip9.tiff,20240227.162118.138.MDAMB231Pa_unet_mask_combined_masks_mask9.tiff,1.3504638004128695,0.343617105941543,0.6082352606769879,0.5852625002946793,0.316505003,0.005159953,0.035108082,0.000554714,2.340449666438267e-06,5.5378892569825455e-06,7.175462877964239e-07,896.227625,1531.3259,232.1313004744527,52.76658633132648,41.88383704974944,61.22224861110542,686.721275,1.348558802,0.006779257,150.33845,1.352616076359707,0.003778449,15.965225,1.3619230638778972,0.002574932,44.5835,1.3689918218623482,0.0140175978871906
PaclitaxelR,20240227.162230.778.MDAMB231Pack-005Stitching_HT2D_0.png_mip11.tiff,20240227.162230.778.MDAMB231Pa_unet_mask_combined_masks_mask11.tiff,1.3492613079888482,0.391343240808974,0.9747053036322753,0.7196162127166238,0.4386115351623806,0.1575130474610617,0.00145702,0.000334381,1.1690989755638655e-07,8.10687518708305e-06,-2.02e-07,1725.390475,2397.6537,326.23531201147046,107.3889246995752,24.000781065993493,105.55013038836096,1505.1534,1.348228856070418,0.00627462,145.53715,1.3521481024432591,0.003169787,15.54105,1.3617648083623692,0.003763361,59.267175,1.3651368966042332,0.012931419354048
PaclitaxelR,20240227.162230.778.MDAMB231Pack-005Stitching_HT2D_0.png_mip5.tiff,20240227.162230.778.MDAMB231Pa_unet_mask_combined_masks_mask5.tiff,1.348157580636553,0.3354879912142482,0.6967520467712602,0.6322508801727725,0.2635605493933455,0.007136977,0.0150416639951837,0.00073759,1.739213614997407e-06,5.984011488974445e-05,-1.74e-06,1014.57245,1604.69915,221.07870162815448,53.14982533739172,38.12501047536112,59.67331061705895,858.097,1.347476982541018,0.005799338,141.015625,1.3510121344,0.002754941,8.664,1.3567202083333334,0.001766661,7.337325,1.362961623616236,0.0106464612589944
PaclitaxelR,20240227.162230.778.MDAMB231Pack-005Stitching_HT2D_0.png_mip6.tiff,20240227.162230.778.MDAMB231Pa_unet_mask_combined_masks_mask6.tiff,1.3484351794821974,0.3189201917208089,0.9762641788058312,0.7565245511270514,0.4544342314916328,0.1711568351287097,9.768963364990576e-06,4.65015102756173e-05,7.682364976729812e-10,1.918629921256668e-05,-6.26e-10,1857.97675,2455.93715,293.4153686452557,113.59555461921782,24.60288103051047,106.82748943975048,1606.75685,1.3476543244548798,0.006212361,217.322,1.3522559717607974,0.003457328,20.856775,1.3601005192557336,0.002980095,13.041125,1.3623143944636678,0.009666038
PaclitaxelR,20240227.162458.587.MDAMB231Pack-006Stitching_HT2D_0_cp_masks_cp_masks.tif_submask_85.tiff,20240227.162458.587.MDAMB231Pack-006Stitching_HT2D_0_cp_masks_cp_masks.tif_submask_85.tiff,1.3523313015273928,0.3194635980678076,0.9616242710914676,0.4970744805590732,0.5523106345655809,0.2256037636344856,0.023072458,0.003801357,2.7497227865385768e-05,0.0012268,-2.26e-05,1530.36925,3078.7524,323.3685327781024,112.14741707421996,30.76985909905004,98.49855455792232,1285.2683,1.3510995274274642,0.008841945,172.242125,1.355229373853812,0.003869969,22.896425,1.3627697674418606,0.003824859,49.9624,1.36924375,0.007913297
PaclitaxelR,20240227.162748.443.MDAMB231Pack-007Stitching_HT2D_0.png_mip10.tiff,20240227.162748.443.MDAMB231Pa_unet_mask_combined_masks_mask10.tiff,1.3465835379247315,0.3238602820328738,0.9338002975470596,0.6805816167323064,0.3780534851765965,0.08540656,0.030008156776972,0.0152206509923388,0.000320163,0.003674326,-5.75e-05,1787.283925,2626.11255,294.0370634535977,97.89839364140973,35.02752049422412,100.58562136309544,1489.549175,1.3458558743872957,0.004333601,271.70665,1.3493842988108684,0.002610295,19.954275,1.3562086386250565,0.003303604,6.073825,1.368125705794948,0.02057911
PaclitaxelR,20240227.162748.443.MDAMB231Pack-007Stitching_HT2D_0.png_mip11.tiff,20240227.162748.443.MDAMB231Pa_unet_mask_combined_masks_mask11.tiff,1.3490707123378536,0.4020187853707197,0.97702316592937,0.4662476195930757,0.6101913003250128,0.3104310085877926,0.010850255528608,0.006929634,5.937500353907834e-05,0.003761888,-9.23e-06,1469.4144,3151.575125,335.4205097040669,117.1435955154914,24.96718175805427,98.17724889199128,1243.2479,1.348420396933709,0.005966738,197.169175,1.3514523275506931,0.002722641,19.5301,1.3591782347504622,0.003489013,10.279475,1.3639129938542582,0.0104182948295889
PaclitaxelR,20240227.162748.443.MDAMB231Pack-007Stitching_HT2D_0.png_mip13.tiff,20240227.162748.443.MDAMB231Pa_unet_mask_combined_masks_mask13.tiff,1.3510802569176168,0.3156751933372992,0.8689839438782241,0.5135861017687339,0.3678862111448547,0.049799867,0.0525810807327506,0.008906624,0.000123527,0.001417263,-0.000147959,574.69395,1118.982675,190.9585883605841,52.128304359066654,25.79518486040452,58.489919216904376,432.450925,1.3495867917440576,0.006530914,108.53465,1.352939738899052,0.002573008,7.4005,1.3628169512195123,0.004026624,26.416175,1.3646073112401778,0.0116097791022346
PaclitaxelR,20240227.162748.443.MDAMB231Pack-007Stitching_HT2D_0.png_mip14.tiff,20240227.162748.443.MDAMB231Pa_unet_mask_combined_masks_mask14.tiff,1.3478924922025328,0.4570063492063492,0.9593080371812724,0.7226357982239937,0.38593484295296,0.1082010588732058,0.0142298753441522,0.0069357,6.760116297710865e-05,0.001798993,-1.33e-05,1299.211925,1797.879275,249.5325998976018,86.19851521143428,24.339153213370817,86.60332557125044,1066.2857,1.3465254198124386,0.005461847,177.314175,1.3509348297449992,0.00313214,19.0969,1.3592527882797731,0.002787375,36.51515,1.3670980474542758,0.0143831899412313
PaclitaxelR,20240227.162748.443.MDAMB231Pack-007Stitching_HT2D_0.png_mip16.tiff,20240227.162748.443.MDAMB231Pa_unet_mask_combined_masks_mask16.tiff,1.347748806066981,0.476313484,0.8374691936780723,0.7243175918279825,0.2257097899128637,0.0148591862244785,0.00217297,0.000185025,-5.46e-08,-1.67e-05,-1.04e-07,1432.818025,1978.162675,264.4662160494267,63.12267941700118,34.49556826197138,74.11175227,1227.354875,1.346263416,0.005924597,119.427825,1.3509183934104132,0.00266128,9.47625,1.359366,0.004055296,77.45255,1.3651149615474247,0.0130040540930318
PaclitaxelR,20240227.162748.443.MDAMB231Pack-007Stitching_HT2D_0.png_mip18.tiff,20240227.162748.443.MDAMB231Pa_unet_mask_combined_masks_mask18.tiff,1.3472603106609962,0.4126641414141414,0.7761470344968321,0.612660743,0.285907643,0.0151867337336909,0.00446276,0.001642161,-1.61e-06,0.000172392,-4.14e-06,884.892225,1444.34295,247.98954903232547,53.81796515077449,33.93502368991835,58.909575834494014,855.254125,1.346542450271725,0.006572743,179.00185,1.3514672279923363,0.003561659,19.015675,1.3591776459420977,0.00279626,31.885325,1.3676321822813473,0.013523443502485
PaclitaxelR,20240227.162748.443.MDAMB231Pack-007Stitching_HT2D_0.png_mip3.tiff,20240227.162748.443.MDAMB231Pa_unet_mask_combined_masks_mask3.tiff,1.3529992679551848,0.5146486767949032,0.8870015177632663,0.8309820843482238,0.2549204379964005,0.0273288712165649,0.006060071,0.001403402,3.957062745879392e-06,0.000231614,-1.04e-06,606.561225,729.932975,142.22242999624618,45.15734230368044,20.85214824535749,48.33623899311985,463.821825,1.350676765318234,0.007490489,101.973475,1.3571668731746174,0.004007009,11.579075,1.3640190179267344,0.003568012,29.18685,1.3709746134817562,0.0144061989097566
PaclitaxelR,20240227.162748.443.MDAMB231Pack-007Stitching_HT2D_0.png_mip6.tiff,20240227.162748.443.MDAMB231Pa_unet_mask_combined_masks_mask6.tiff,1.354334784471844,0.1939146479421191,0.9940569746445048,0.6092203631185475,1.01846544250307,0.989247139,0.165810456716023,0.1365402984894802,0.0205353932647217,0.1299056560123462,-0.000614262,926.66895,1521.0735,317.8005663378521,122.16230564770868,13.29871852042472,112.66255034393636,733.091725,1.352813143089291,0.008364761,130.12245,1.3550700443889585,0.003570078,14.74685,1.3657670134638924,0.00351948,55.1608,1.371680497382199,0.0117955190439848
PaclitaxelR,20240227.162845.751.MDAMB231Pack-008Stitching_HT2D_0.png_mip10.tiff,20240227.162845.751.MDAMB231Pa_unet_mask_combined_masks_mask10.tiff,1.348414368937089,0.5180190496719522,0.7570397431733763,0.809724869,0.2010729796837168,0.006522298,0.002891673,0.000284482,1.344633837752434e-07,2.1343781077736584e-06,-2.2e-07,694.04055,857.131325,149.82638489947874,39.55796098408666,25.84593866,44.50554824962838,542.140775,1.3475975562251334,0.005354234,138.8406,1.3507098868954757,0.002801717,11.452725,1.3579070921985816,0.002393519,1.60645,1.358,0.009260809
PaclitaxelR,20240227.162845.751.MDAMB231Pack-008Stitching_HT2D_0.png_mip11.tiff,20240227.162845.751.MDAMB231Pa_unet_mask_combined_masks_mask11.tiff,1.3478624719471093,0.4814402282739287,0.5220789047184115,0.6948001517149205,0.1996608884986922,0.000992494,0.002813127,0.000280942,1.5564125624250848e-07,1.8955714776107653e-06,-1.95e-07,1041.548175,1499.061525,213.56299528279476,43.88796951975626,37.431925892051126,55.94048198755531,845.4981,1.346534984629179,0.005329733,151.38535,1.3509862108024324,0.002687813,14.5122,1.359379539800995,0.002748084,30.152525,1.3638598623166718,0.011357086
PaclitaxelR,20240227.162845.751.MDAMB231Pack-008Stitching_HT2D_0.png_mip18.tiff,20240227.162845.751.MDAMB231Pa_unet_mask_combined_masks_mask18.tiff,1.346459070798361,0.5308932521493238,0.9355748949583784,0.7759239014505119,0.2905694969937669,0.0511376995913668,0.00488404,0.002127333,6.723414519210011e-06,0.000421066,1.3476075421777529e-06,1050.519025,1353.8944,201.92293864900952,65.89746220253147,23.27026063653036,67.12366832943503,881.516875,1.345501291016125,0.005109478,139.14745,1.3496390971591643,0.002510405,12.4184,1.3574883720930233,0.002843019,17.70705,1.3616589704383282,0.0105934318677248
PaclitaxelR,20240227.162845.751.MDAMB231Pack-008Stitching_HT2D_0.png_mip2.tiff,20240227.162845.751.MDAMB231Pa_unet_mask_combined_masks_mask2.tiff,1.348082294689544,0.3618104797640734,0.9663067379786798,0.7523896725897008,0.3574585857104708,0.097992392,0.002345663,0.001333949,2.3446556875651104e-06,0.000407349,-2.65e-07,1349.72485,1793.9173,247.2048599924924,85.08748659394725,21.90094520319358,82.42611919,1129.6051,1.3468411995461953,0.005432196,176.04165,1.3531470419358147,0.002375643,30.1074,1.3589839628297362,0.002731151,14.9454,1.364419384057971,0.0158425222720201
PaclitaxelR,20240227.162845.751.MDAMB231Pack-008Stitching_HT2D_0.png_mip20.tiff,20240227.162845.751.MDAMB231Pa_unet_mask_combined_masks_mask20.tiff,1.3505333131035469,0.4977167732764748,0.8786044521678741,0.8394719491728603,0.2369869987666778,0.022191546,0.003015076,0.000221264,6.621933801879414e-08,5.1457198512813e-06,1.6815477793862897e-07,505.607575,602.2924,125.17807970782074,39.5112043292925,18.86858448575476,40.55075862422305,428.2182,1.3497070961895126,0.006190174,68.4456,1.354444092827004,0.002664346,5.026925,1.3590881508078996,0.001774688,3.91685,1.3615423963133642,0.0111153897452387
PaclitaxelR,20240227.162845.751.MDAMB231Pack-008Stitching_HT2D_0.png_mip7.tiff,20240227.162845.751.MDAMB231Pa_unet_mask_combined_masks_mask7.tiff,1.349251904859882,0.2639852087461327,0.9734113658578876,0.6597150582588582,0.4498274925584318,0.1640053188575768,0.009076737,0.003042078,1.4247100246104084e-05,0.000682666,-7.25e-06,1096.582625,1662.20645,247.41231777997933,86.59618146,19.83606709,79.36822176,879.8292,1.3480888940177251,0.006332691,166.718825,1.3509545661235316,0.002890575,18.1222,1.3570098605577687,0.002990333,34.304025,1.367279978952907,0.0131498061722351
PaclitaxelR,20240227.162845.751.MDAMB231Pack-008Stitching_HT2D_0.png_mip8.tiff,20240227.162845.751.MDAMB231Pa_unet_mask_combined_masks_mask8.tiff,1.3471860034714929,0.4026486823361823,0.9672209399283608,0.689260758,0.3997508365467427,0.1234251120751769,0.003318514,0.00137691,2.805828045027305e-06,0.000272947,-8.89e-07,816.320275,1184.341725,202.6177409564131,70.03505519541893,17.784444014804002,68.43489040686775,672.064675,1.3465004189775338,0.004913122,136.178225,1.3499086553118167,0.003038511,4.665925,1.3548911025145065,0.001661592,3.41145,1.3630267195767196,0.010324151
PaclitaxelR,20240227.163029.167.MDAMB231Pack-009Stitching_HT2D_0.tif_submask_255.tiff,20240227.163029.167.MDAMB231Pack-009Stitching_HT2D_0.tif_submask_255.tiff,1.349940702304255,0.5452560288625863,0.8529464243153135,0.826323009,0.2334110616898439,0.0178084578682294,0.003663582,0.000172217,1.1638092148338253e-07,1.988129158143357e-05,-7.19e-08,777.458625,940.865275,159.08864499436928,47.76760420218736,24.93461606044882,49.696260674219744,669.790375,1.348722444249815,0.005874903,77.244975,1.3550414534408226,0.002430114,17.102375,1.3629307124010557,0.002401881,13.3209,1.3649404471544715,0.008558424
PaclitaxelR,20240227.163151.382.MDAMB231Pack-010Stitching_HT2D_0_cp_masks_cp_masksn.tif_submask_255.tiff,20240227.163151.382.MDAMB231Pack-010Stitching_HT2D_0_cp_masks_cp_masksn.tif_submask_255.tiff,1.3502381488203263,0.5051560758082497,0.9366419322313088,0.9205057268486962,0.2712714837528441,0.044933864,0.001831653,0.000516343,4.701929076070814e-07,8.733579057984274e-05,1.762624888255796e-07,621.596875,675.277575,136.53033980271127,49.02123484456174,17.17156485450365,49.40365371,456.39425,1.3494483488234128,0.005418983,145.149075,1.3510512466579618,0.003283587,11.96715,1.3608679487179487,0.003824635,8.248850000000001,1.3644645514223197,0.008231462
PaclitaxelR,20240227.163305.817.MDAMB231Pack-011Stitching_HT2D_0_cp_masks.tif_submask_128.tiff,20240227.163305.817.MDAMB231Pack-011Stitching_HT2D_0_cp_masks.tif_submask_128.tiff,1.3462689241690795,0.5521290695410205,0.8652774700176392,0.8283340872253007,0.2194646986499369,0.0172437445364168,0.001746828,0.000244952,1.406505722508721e-07,1.4950485931951604e-05,-7.68e-08,1586.585975,1915.3938,229.3679108577687,66.72587784687852,33.449230659806084,77.90724051716889,1354.625425,1.3451713178811036,0.004261213,217.91765,1.3522381595295287,0.002663929,12.5989,1.3594437679083096,0.002249883,1.525225,1.3600905325443786,0.005684592
PaclitaxelR,20240227.164726.192.MDAMB231Pack-012Stitching_HT2D_0.tif_submask_255.tiff,20240227.164726.192.MDAMB231Pack-012Stitching_HT2D_0.tif_submask_255.tiff,1.3495327941658024,0.2690972509064206,0.8392639580579895,0.475218508,0.3432745860338497,0.03482664,0.023016979,0.000145458,2.647807127843003e-07,8.50488436623814e-06,-2.7e-08,1322.9206,2783.8154,312.7920922961421,74.88696020942018,40.717852739592665,90.03765018035512,1117.3672,1.3483508270871023,0.006349394,148.813225,1.3525861907938626,0.002803746,24.250175,1.3594060290286565,0.002601199,32.49,1.3688272777777777,0.0114555852622472
